Time,accX,accY,accZ
1.381 sec,-7.076,-13.298,963.434
1.384 sec,-6.71,-14.03,961.36
1.386 sec,-8.54,-13.542,962.58
1.388 sec,-5.612,-16.714,962.824
1.39 sec,-5.612,-14.884,962.336
1.392 sec,-9.882,-14.03,964.41
1.394 sec,-8.418,-16.592,958.676
1.396 sec,-5.002,-13.786,960.872
1.398 sec,-11.346,-15.616,968.924
1.4 sec,-8.052,-15.372,957.212
1.402 sec,-7.564,-14.03,960.384
1.404 sec,-9.516,-13.542,966.118
1.406 sec,-7.93,-15.006,963.19
1.409 sec,-7.93,-14.762,963.312
1.411 sec,-5.734,-14.396,962.824
1.413 sec,-9.882,-15.494,964.898
1.415 sec,-2.44,-14.762,957.7
1.417 sec,-4.026,-12.566,964.898
1.419 sec,-8.906,-15.738,963.922
1.421 sec,-5.612,-14.884,960.994
1.423 sec,-8.784,-13.298,962.58
1.425 sec,-10.004,-14.396,960.994
1.427 sec,-5.856,-15.006,960.994
1.429 sec,-5.856,-14.762,963.556
1.431 sec,-10.614,-12.932,961.97
1.434 sec,-6.466,-14.884,961.36
1.436 sec,-7.198,-14.762,958.554
1.438 sec,-10.492,-14.03,963.556
1.44 sec,-12.566,-15.128,961.238
1.442 sec,-5.978,-15.25,958.432
1.444 sec,-9.76,-12.078,966.24
1.446 sec,-10.492,-14.64,962.946
1.448 sec,-7.93,-15.372,958.92
1.45 sec,-7.32,-13.542,965.752
1.452 sec,-8.906,-13.908,962.214
1.454 sec,-7.564,-14.518,964.044
1.456 sec,-7.564,-15.006,960.262
1.459 sec,-10.248,-14.03,963.068
1.461 sec,-11.224,-14.274,960.872
1.463 sec,-6.954,-14.396,957.822
1.465 sec,-6.954,-14.762,964.654
1.467 sec,-7.686,-16.104,963.068
1.469 sec,-7.076,-15.006,958.188
1.471 sec,-8.662,-13.298,961.238
1.473 sec,-8.296,-11.956,960.384
1.475 sec,-9.76,-12.444,962.702
1.477 sec,-9.76,-14.64,964.41
1.479 sec,-9.76,-13.664,961.238
1.481 sec,-7.442,-13.786,962.214
1.483 sec,-8.052,-15.128,959.408
1.486 sec,-6.1,-15.616,963.19
1.488 sec,-8.54,-16.226,961.604
1.49 sec,-4.636,-15.128,960.506
1.492 sec,-8.784,-13.298,962.702
1.494 sec,-8.906,-16.104,960.994
1.496 sec,-8.906,-14.64,959.408
1.498 sec,-8.54,-13.664,961.116
1.5 sec,-8.54,-13.908,962.214
1.502 sec,-9.272,-15.006,962.824
1.504 sec,-9.15,-14.518,963.19
1.506 sec,-8.906,-14.518,960.14
1.508 sec,-8.052,-13.176,963.434
1.511 sec,-6.954,-14.396,960.018
1.513 sec,-6.588,-13.786,964.898
1.515 sec,-6.954,-15.616,962.458
1.517 sec,-7.686,-13.542,961.482
1.519 sec,-7.32,-15.25,962.702
1.521 sec,-7.32,-13.542,960.872
1.523 sec,-6.71,-15.494,959.042
1.525 sec,-8.662,-14.884,958.92
1.527 sec,-6.832,-14.884,964.166
1.529 sec,-6.588,-13.42,962.214
1.531 sec,-8.784,-16.226,959.286
1.533 sec,-5.734,-15.128,961.848
1.536 sec,-8.418,-12.81,961.482
1.538 sec,-9.394,-14.518,960.506
1.54 sec,-7.808,-14.396,959.896
1.542 sec,-7.808,-14.64,962.458
1.544 sec,-9.15,-15.372,962.58
1.546 sec,-9.882,-14.274,957.822
1.548 sec,-8.174,-14.274,962.702
1.55 sec,-8.052,-13.908,962.824
1.552 sec,-12.444,-14.396,958.798
1.554 sec,-11.102,-13.664,960.262
1.556 sec,-4.758,-14.152,963.8
1.559 sec,-9.882,-15.982,963.434
1.561 sec,-7.442,-12.932,957.456
1.563 sec,-7.442,-12.932,961.604
1.565 sec,-7.32,-14.152,960.506
1.567 sec,-10.004,-14.274,956.968
1.569 sec,-8.296,-14.274,961.726
1.571 sec,-7.686,-13.298,961.604
1.573 sec,-10.736,-15.006,958.798
1.575 sec,-8.296,-15.738,958.798
1.577 sec,-5.612,-14.396,960.506
1.579 sec,-8.418,-12.81,964.41
1.581 sec,-8.296,-14.03,966.24
1.584 sec,-7.686,-12.444,960.75
1.586 sec,-6.954,-13.298,961.726
1.588 sec,-9.882,-12.932,957.334
1.59 sec,-8.296,-12.932,959.896
1.592 sec,-5.734,-13.054,963.434
1.594 sec,-10.98,-13.176,963.556
1.596 sec,-9.882,-15.86,963.556
1.598 sec,-6.222,-12.444,958.798
1.6 sec,-10.492,-12.444,963.434
1.602 sec,-10.736,-14.396,959.652
1.604 sec,-6.466,-13.908,961.116
1.606 sec,-7.93,-15.372,961.97
1.609 sec,-7.564,-14.884,957.7
1.611 sec,-8.54,-14.884,960.018
1.613 sec,-7.32,-15.006,967.948
1.615 sec,-8.418,-14.884,959.286
1.617 sec,-9.394,-15.982,959.286
1.619 sec,-4.392,-15.372,957.334
1.621 sec,-8.662,-14.03,965.874
1.623 sec,-12.444,-15.372,962.458
1.625 sec,-5.856,-14.152,961.116
1.627 sec,-8.418,-13.298,967.338
1.629 sec,-6.954,-14.152,960.75
1.632 sec,-6.71,-13.298,961.848
1.634 sec,-6.832,-12.932,965.63
1.636 sec,-12.322,-14.274,956.236
1.638 sec,-10.126,-14.274,956.236
1.64 sec,-5.124,-12.688,959.896
1.642 sec,-13.054,-13.176,966.606
1.644 sec,-10.736,-16.47,956.968
1.646 sec,-6.588,-12.81,963.068
1.648 sec,-9.028,-13.786,965.874
1.65 sec,-6.466,-14.884,963.922
1.653 sec,-5.002,-13.786,965.386
1.655 sec,-3.904,-13.786,966.484
1.657 sec,-9.15,-14.152,961.238
1.659 sec,-5.856,-14.274,961.238
1.661 sec,-4.27,-14.518,963.556
1.663 sec,-8.052,-14.64,967.216
1.665 sec,-6.588,-16.104,961.36
1.667 sec,-5.124,-14.64,963.922
1.669 sec,-8.784,-15.006,967.46
1.671 sec,-5.246,-13.42,962.702
1.673 sec,-6.954,-14.152,960.872
1.675 sec,-10.004,-15.006,963.19
1.678 sec,-6.466,-15.86,958.188
1.68 sec,-7.198,-15.494,958.188
1.682 sec,-3.416,-13.176,962.458
1.684 sec,-7.442,-15.616,968.436
1.686 sec,-7.32,-15.25,960.994
1.688 sec,-3.416,-15.372,962.58
1.69 sec,-8.418,-15.372,968.68
1.692 sec,-8.54,-17.324,962.458
1.694 sec,-4.148,-13.908,960.14
1.696 sec,-9.516,-15.006,963.556
1.698 sec,-10.492,-15.616,960.994
1.7 sec,-10.004,-13.542,965.142
1.703 sec,-8.174,-15.494,964.166
1.705 sec,-9.394,-15.738,963.678
1.707 sec,-6.832,-14.884,961.726
1.709 sec,-7.564,-13.298,964.41
1.711 sec,-7.564,-14.03,962.336
1.713 sec,-7.076,-15.616,963.068
1.715 sec,-8.296,-13.786,962.458
1.717 sec,-8.784,-12.444,964.776
1.719 sec,-9.76,-14.152,960.628
1.721 sec,-7.076,-15.982,961.97
1.723 sec,-6.1,-14.03,963.312
1.725 sec,-7.808,-15.372,964.288
1.728 sec,-7.32,-13.664,961.482
1.73 sec,-5.978,-15.006,961.97
1.732 sec,-8.296,-14.274,964.41
1.734 sec,-7.93,-14.274,957.456
1.736 sec,-7.198,-13.42,959.164
1.738 sec,-9.15,-12.322,963.678
1.74 sec,-8.174,-15.982,959.286
1.742 sec,-6.71,-14.884,959.53
1.744 sec,-7.808,-15.616,961.848
1.746 sec,-8.906,-14.64,960.872
1.748 sec,-8.906,-15.128,961.848
1.75 sec,-7.076,-15.25,961.238
1.753 sec,-4.758,-13.298,961.482
1.755 sec,-7.442,-15.006,958.554
1.757 sec,-5.856,-15.616,960.384
1.759 sec,-10.736,-13.664,966.85
1.761 sec,-9.638,-15.494,960.506
1.763 sec,-5.978,-14.884,961.604
1.765 sec,-7.564,-13.542,963.556
1.767 sec,-10.126,-15.86,962.702
1.769 sec,-5.978,-16.47,961.97
1.771 sec,-7.32,-15.494,963.556
1.773 sec,-7.198,-13.786,963.8
1.775 sec,-7.198,-15.25,963.434
1.778 sec,-8.174,-13.786,963.434
1.78 sec,-9.028,-13.664,966.85
1.782 sec,-6.344,-16.592,962.824
1.784 sec,-4.27,-14.762,963.068
1.786 sec,-7.198,-14.396,964.41
1.788 sec,-6.71,-14.396,963.434
1.79 sec,-6.466,-15.372,963.556
1.792 sec,-6.954,-16.47,962.946
1.794 sec,-7.198,-16.226,965.264
1.796 sec,-7.198,-16.714,961.482
1.798 sec,-10.004,-16.226,960.018
1.8 sec,-6.344,-14.884,966.24
1.803 sec,-7.32,-13.908,963.678
1.805 sec,-5.246,-14.518,962.336
1.807 sec,-9.76,-14.396,963.068
1.809 sec,-7.808,-14.884,960.994
1.811 sec,-5.246,-13.42,963.068
1.813 sec,-6.832,-15.128,963.19
1.815 sec,-8.54,-15.494,966.606
1.817 sec,-8.54,-15.982,963.068
1.819 sec,-9.76,-14.03,961.36
1.821 sec,-6.1,-14.03,965.874
1.823 sec,-7.32,-14.884,964.898
1.825 sec,-10.004,-15.372,959.286
1.828 sec,-6.71,-13.054,960.872
1.83 sec,-7.198,-14.64,960.506
1.832 sec,-8.418,-13.176,960.872
1.834 sec,-7.93,-15.128,960.018
1.836 sec,-8.052,-12.932,964.044
1.838 sec,-8.052,-15.128,962.092
1.84 sec,-10.736,-13.786,958.798
1.842 sec,-6.222,-13.786,962.702
1.844 sec,-9.394,-13.664,962.214
1.846 sec,-10.858,-14.884,958.188
1.848 sec,-6.588,-14.03,966.728
1.85 sec,-7.198,-13.176,962.458
1.853 sec,-9.394,-14.518,961.97
1.855 sec,-8.54,-15.128,963.19
1.857 sec,-8.296,-14.884,961.726
1.859 sec,-8.296,-14.884,962.092
1.861 sec,-7.564,-14.152,961.604
1.863 sec,-9.028,-14.152,961.726
1.865 sec,-10.004,-15.372,961.238
1.867 sec,-7.686,-14.518,962.824
1.869 sec,-6.832,-13.298,966.118
1.871 sec,-9.028,-13.664,959.896
1.873 sec,-9.15,-13.908,959.896
1.875 sec,-5.368,-13.42,961.482
1.878 sec,-10.492,-14.762,963.312
1.88 sec,-10.492,-14.518,958.432
1.882 sec,-7.198,-14.274,965.874
1.884 sec,-6.832,-14.274,963.068
1.886 sec,-8.662,-14.884,960.872
1.888 sec,-8.052,-15.86,961.97
1.89 sec,-5.368,-14.762,961.97
1.892 sec,-10.858,-15.006,965.996
1.894 sec,-9.394,-15.616,960.018
1.896 sec,-4.148,-15.494,962.702
1.898 sec,-8.174,-15.86,966.728
1.9 sec,-7.076,-14.884,961.482
1.903 sec,-7.808,-12.688,960.872
1.905 sec,-8.174,-12.688,963.434
1.907 sec,-10.126,-14.762,960.994
1.909 sec,-7.076,-14.762,962.336
1.911 sec,-5.368,-13.664,962.336
1.913 sec,-8.418,-15.982,964.41
1.915 sec,-6.954,-15.006,961.36
1.917 sec,-6.954,-14.396,961.482
1.919 sec,-7.686,-14.396,962.702
1.921 sec,-8.662,-13.908,961.116
1.923 sec,-6.71,-14.884,961.116
1.925 sec,-5.978,-13.786,960.994
1.928 sec,-6.466,-17.202,956.236
1.93 sec,-10.248,-15.372,959.042
1.932 sec,-5.978,-14.64,959.042
1.934 sec,-9.15,-14.396,965.264
1.936 sec,-7.076,-16.47,961.848
1.938 sec,-7.076,-13.908,963.068
1.94 sec,-9.272,-14.884,965.02
1.942 sec,-8.174,-16.226,963.312
1.944 sec,-6.344,-13.908,959.042
1.946 sec,-7.198,-15.494,964.288
1.948 sec,-9.394,-14.03,962.336
1.95 sec,-6.954,-14.884,961.97
1.953 sec,-9.76,-14.64,960.872
1.955 sec,-8.906,-14.03,964.41
1.957 sec,-9.394,-15.982,961.238
1.959 sec,-6.954,-14.884,960.262
1.961 sec,-10.248,-13.786,965.996
1.963 sec,-10.614,-15.25,959.652
1.965 sec,-6.954,-14.518,958.554
1.967 sec,-10.492,-12.444,962.824
1.969 sec,-10.248,-13.542,961.848
1.971 sec,-7.076,-13.542,961.604
1.973 sec,-6.588,-13.664,962.458
1.975 sec,-8.296,-14.884,962.336
1.978 sec,-7.198,-14.762,961.36
1.98 sec,-6.954,-14.152,958.554
1.982 sec,-13.054,-14.884,961.36
1.984 sec,-10.98,-15.128,961.726
1.986 sec,-9.516,-15.982,956.724
1.988 sec,-8.418,-14.518,962.214
1.99 sec,-9.15,-14.64,959.042
1.992 sec,-8.418,-15.616,961.848
1.994 sec,-8.662,-16.226,961.848
1.996 sec,-5.978,-14.274,961.482
1.998 sec,-5.856,-14.64,961.116
2.001 sec,-8.174,-14.64,965.142
2.003 sec,-7.076,-13.542,967.948
2.005 sec,-11.59,-16.592,964.654
2.007 sec,-5.734,-12.81,955.992
2.009 sec,-7.686,-13.908,967.338
2.011 sec,-11.468,-13.542,962.458
2.013 sec,-5.002,-14.396,959.652
2.015 sec,-7.198,-13.176,965.02
2.017 sec,-11.224,-15.006,961.726
2.019 sec,-7.198,-14.152,962.336
2.021 sec,-8.174,-13.054,961.604
2.023 sec,-7.686,-14.762,961.482
2.026 sec,-5.368,-14.762,961.604
2.028 sec,-3.904,-13.664,956.236
2.03 sec,-6.71,-12.2,966.362
2.032 sec,-12.078,-15.616,961.482
2.034 sec,-5.612,-14.884,959.164
2.036 sec,-8.052,-13.42,961.482
2.038 sec,-9.028,-14.64,961.116
2.04 sec,-8.174,-14.396,960.75
2.042 sec,-10.004,-14.518,960.872
2.044 sec,-7.198,-13.908,961.116
2.046 sec,-9.028,-14.274,961.726
2.048 sec,-9.028,-13.542,957.7
2.051 sec,-8.54,-14.396,961.482
2.053 sec,-10.492,-13.786,960.14
2.055 sec,-5.978,-14.518,957.7
2.057 sec,-8.052,-14.762,960.506
2.059 sec,-10.004,-12.932,961.848
2.061 sec,-6.344,-13.908,959.774
2.063 sec,-7.686,-12.566,961.604
2.065 sec,-8.906,-15.006,960.628
2.067 sec,-8.784,-13.908,960.75
2.069 sec,-8.784,-13.664,959.53
2.071 sec,-8.662,-14.64,962.092
2.073 sec,-8.784,-14.884,960.628
2.076 sec,-7.808,-15.616,961.726
2.078 sec,-7.686,-12.81,964.166
2.08 sec,-10.004,-14.884,961.482
2.082 sec,-8.906,-13.664,961.116
2.084 sec,-8.662,-14.152,960.262
2.086 sec,-7.686,-13.298,962.702
2.088 sec,-12.444,-12.932,961.848
2.09 sec,-12.444,-13.054,956.846
2.092 sec,-8.418,-12.566,962.702
2.094 sec,-6.1,-13.542,965.874
2.097 sec,-9.15,-15.372,962.946
2.099 sec,-5.368,-13.542,965.63
2.101 sec,-10.858,-15.982,962.336
2.103 sec,-6.466,-16.592,960.384
2.105 sec,-7.198,-15.25,961.848
2.107 sec,-7.93,-13.054,962.824
2.109 sec,-10.858,-15.128,962.092
2.111 sec,-10.858,-15.006,956.724
2.113 sec,-8.052,-13.664,958.798
2.115 sec,-7.564,-12.322,965.386
2.117 sec,-11.712,-12.322,962.214
2.119 sec,-8.662,-14.396,961.604
2.122 sec,-6.466,-14.396,961.848
2.124 sec,-6.588,-15.738,958.432
2.126 sec,-8.174,-14.274,962.336
2.128 sec,-8.784,-14.518,962.458
2.13 sec,-10.004,-15.372,960.262
2.132 sec,-10.004,-16.714,958.066
2.134 sec,-8.784,-13.664,962.824
2.136 sec,-7.076,-14.274,962.824
2.138 sec,-11.346,-14.274,959.896
2.14 sec,-8.052,-16.104,963.19
2.142 sec,-7.686,-14.884,966.972
2.144 sec,-7.686,-15.128,960.384
2.147 sec,-7.076,-14.518,959.896
2.149 sec,-9.516,-13.786,962.946
2.151 sec,-12.2,-15.006,960.628
2.153 sec,-12.2,-14.64,959.53
2.155 sec,-8.784,-15.982,962.702
2.157 sec,-9.15,-15.982,963.556
2.159 sec,-11.346,-14.03,958.432
2.161 sec,-9.15,-14.03,963.312
2.163 sec,-6.222,-13.908,964.288
2.165 sec,-9.394,-14.152,961.36
2.168 sec,-8.052,-14.884,959.652
2.17 sec,-9.76,-15.86,960.262
2.172 sec,-8.906,-14.762,961.36
2.174 sec,-8.906,-14.762,959.774
2.176 sec,-8.174,-14.64,961.848
2.178 sec,-7.198,-14.64,963.312
2.18 sec,-11.59,-14.03,959.53
2.182 sec,-9.638,-14.884,959.408
2.184 sec,-7.198,-12.932,964.288
2.186 sec,-11.956,-14.396,958.432
2.188 sec,-9.638,-15.372,958.676
2.19 sec,-5.856,-13.542,958.676
2.193 sec,-10.248,-13.664,960.994
2.195 sec,-10.248,-15.128,957.7
2.197 sec,-7.93,-13.176,961.97
2.199 sec,-8.418,-13.176,962.214
2.201 sec,-11.59,-13.908,958.188
2.203 sec,-7.198,-13.298,961.116
2.205 sec,-6.466,-12.932,961.116
2.207 sec,-10.858,-14.396,965.63
2.209 sec,-10.37,-15.616,959.164
2.211 sec,-5.856,-13.786,963.068
2.213 sec,-13.542,-13.176,966.118
2.216 sec,-8.296,-14.152,959.652
2.218 sec,-7.808,-12.688,962.58
2.22 sec,-10.004,-12.688,960.872
2.222 sec,-10.248,-14.762,958.676
2.224 sec,-7.686,-15.86,959.286
2.226 sec,-8.54,-12.688,959.286
2.228 sec,-8.662,-14.518,965.508
2.23 sec,-8.174,-16.47,965.264
2.232 sec,-6.832,-15.616,959.53
2.234 sec,-8.052,-14.64,964.288
2.236 sec,-8.418,-14.762,961.97
2.238 sec,-4.636,-14.03,961.97
2.241 sec,-8.296,-15.372,964.776
2.243 sec,-9.516,-15.25,961.604
2.245 sec,-7.198,-13.786,962.214
2.247 sec,-4.758,-15.738,962.214
2.249 sec,-10.248,-14.03,963.8
2.251 sec,-9.272,-14.152,960.872
2.253 sec,-5.368,-15.128,960.628
2.255 sec,-8.784,-13.786,968.192
2.257 sec,-9.516,-15.86,963.678
2.259 sec,-8.906,-15.494,964.654
2.261 sec,-9.638,-12.688,965.02
2.263 sec,-7.076,-15.494,960.75
2.266 sec,-4.88,-14.762,961.604
2.268 sec,-5.978,-13.664,961.604
2.27 sec,-8.418,-14.64,963.434
2.272 sec,-8.54,-18.178,961.116
2.274 sec,-6.832,-13.908,959.896
2.276 sec,-11.102,-14.274,961.848
2.278 sec,-9.394,-14.152,963.434
2.28 sec,-6.71,-15.738,959.164
2.282 sec,-9.516,-13.542,963.556
2.284 sec,-7.076,-16.104,964.044
2.286 sec,-6.954,-16.592,962.946
2.288 sec,-7.564,-16.104,961.726
2.291 sec,-6.344,-14.762,958.92
2.293 sec,-7.076,-12.81,959.652
2.295 sec,-8.052,-14.64,962.092
2.297 sec,-8.54,-16.104,960.994
2.299 sec,-9.394,-15.86,965.142
2.301 sec,-6.222,-15.494,959.53
2.303 sec,-5.002,-14.762,965.63
2.305 sec,-9.028,-14.884,963.678
2.307 sec,-6.344,-14.64,957.334
2.309 sec,-6.1,-14.762,961.604
2.311 sec,-8.418,-13.298,958.798
2.313 sec,-7.93,-16.104,962.092
2.316 sec,-7.32,-14.64,963.068
2.318 sec,-5.856,-15.86,964.288
2.32 sec,-9.516,-14.518,963.678
2.322 sec,-8.296,-15.25,960.506
2.324 sec,-6.71,-13.176,963.312
2.326 sec,-8.906,-15.25,962.214
2.328 sec,-7.93,-14.274,960.506
2.33 sec,-6.344,-14.518,962.092
2.332 sec,-7.442,-15.25,962.336
2.334 sec,-6.344,-15.372,962.946
2.336 sec,-9.15,-14.152,960.262
2.338 sec,-7.32,-14.274,960.018
2.341 sec,-7.076,-13.664,962.214
2.343 sec,-6.71,-13.42,959.042
2.345 sec,-8.418,-13.42,962.092
2.347 sec,-8.662,-15.616,962.336
2.349 sec,-5.856,-13.786,960.018
2.351 sec,-7.076,-13.664,962.336
2.353 sec,-10.126,-14.518,963.434
2.355 sec,-7.93,-15.982,962.946
2.357 sec,-6.832,-14.518,960.262
2.359 sec,-6.954,-14.274,960.872
2.361 sec,-8.906,-13.908,962.58
2.363 sec,-8.906,-14.396,960.628
2.366 sec,-7.93,-14.396,960.262
2.368 sec,-7.564,-14.884,964.654
2.37 sec,-8.052,-15.006,961.482
2.372 sec,-8.052,-14.64,961.604
2.374 sec,-8.418,-16.104,960.506
2.376 sec,-9.028,-14.396,963.068
2.378 sec,-5.368,-13.664,960.872
2.38 sec,-7.32,-15.616,962.092
2.382 sec,-10.004,-15.738,960.384
2.384 sec,-10.004,-14.152,959.53
2.386 sec,-8.052,-15.006,962.946
2.388 sec,-7.564,-15.372,964.166
2.391 sec,-4.758,-13.786,961.848
2.393 sec,-6.588,-13.42,963.19
2.395 sec,-8.296,-13.298,963.068
2.397 sec,-4.88,-15.616,962.336
2.399 sec,-6.466,-15.616,963.19
2.401 sec,-8.906,-14.884,963.556
2.403 sec,-8.052,-14.884,961.604
2.405 sec,-8.052,-13.786,959.042
2.407 sec,-7.564,-14.152,961.116
2.409 sec,-5.856,-14.152,962.946
2.411 sec,-7.686,-13.42,962.58
2.413 sec,-9.638,-15.982,960.262
2.416 sec,-6.832,-14.274,961.604
2.418 sec,-5.978,-14.152,960.628
2.42 sec,-6.71,-14.884,963.312
2.422 sec,-7.442,-15.494,963.068
2.424 sec,-9.15,-15.128,963.312
2.426 sec,-9.15,-14.03,963.434
2.428 sec,-10.492,-13.908,958.676
2.43 sec,-9.028,-13.908,964.166
2.432 sec,-8.54,-13.542,961.482
2.434 sec,-11.102,-15.006,958.31
2.436 sec,-7.686,-13.908,964.166
2.438 sec,-8.418,-13.664,962.824
2.441 sec,-7.564,-14.518,960.384
2.443 sec,-8.784,-15.128,962.702
2.445 sec,-8.174,-14.64,965.386
2.447 sec,-8.174,-14.518,963.434
2.449 sec,-9.394,-14.152,961.238
2.451 sec,-6.344,-14.152,964.166
2.453 sec,-4.514,-15.738,963.8
2.455 sec,-10.736,-15.982,957.944
2.457 sec,-5.124,-15.738,965.874
2.459 sec,-5.002,-13.664,964.898
2.461 sec,-10.248,-15.982,964.898
2.463 sec,-5.49,-14.762,959.408
2.466 sec,-8.906,-13.298,964.654
2.468 sec,-8.906,-14.396,962.58
2.47 sec,-9.516,-14.274,959.408
2.472 sec,-7.32,-14.274,964.288
2.474 sec,-7.564,-13.542,962.092
2.476 sec,-9.15,-15.86,958.798
2.478 sec,-3.538,-15.616,958.798
2.48 sec,-6.344,-14.03,964.776
2.482 sec,-9.76,-15.25,964.898
2.484 sec,-7.93,-13.908,958.554
2.486 sec,-6.344,-11.834,964.41
2.488 sec,-10.248,-14.884,963.434
2.49 sec,-7.442,-14.884,960.75
2.493 sec,-8.906,-14.03,967.216
2.495 sec,-7.076,-12.688,965.142
2.497 sec,-10.004,-15.616,961.36
2.499 sec,-6.1,-14.518,961.36
2.501 sec,-6.466,-14.884,964.776
2.503 sec,-11.468,-13.786,964.532
2.505 sec,-7.93,-14.884,961.482
2.507 sec,-5.002,-14.396,962.092
2.509 sec,-9.76,-15.006,964.776
2.511 sec,-9.882,-16.958,958.92
2.513 sec,-9.638,-15.128,959.896
2.515 sec,-7.808,-15.982,960.628
2.518 sec,-7.564,-12.81,958.554
2.52 sec,-5.246,-14.884,958.554
2.522 sec,-6.466,-15.006,962.214
2.524 sec,-7.808,-15.494,963.19
2.526 sec,-7.32,-15.616,960.384
2.528 sec,-3.782,-14.396,961.726
2.53 sec,-7.32,-14.762,966.728
2.532 sec,-5.612,-15.738,963.312
2.534 sec,-3.294,-13.298,964.044
2.536 sec,-6.832,-15.006,960.75
2.538 sec,-6.954,-15.738,960.628
2.54 sec,-8.174,-15.982,965.63
2.543 sec,-10.248,-14.396,961.482
2.545 sec,-10.98,-13.786,968.558
2.547 sec,-6.71,-15.372,960.994
2.549 sec,-4.392,-13.542,963.19
2.551 sec,-8.174,-14.152,966.362
2.553 sec,-6.71,-15.372,959.286
2.555 sec,-1.708,-13.054,964.044
2.557 sec,-7.198,-13.298,965.02
2.559 sec,-5.612,-14.274,958.188
2.561 sec,-9.638,-14.762,963.312
2.563 sec,-7.686,-15.006,965.142
2.565 sec,-5.856,-12.566,964.288
2.568 sec,-6.954,-13.664,964.166
2.57 sec,-3.66,-13.176,963.068
2.572 sec,-10.858,-14.152,966.606
2.574 sec,-8.906,-15.738,957.334
2.576 sec,-2.928,-15.738,962.214
2.578 sec,-9.76,-14.762,966.606
2.58 sec,-6.222,-13.908,961.116
2.582 sec,-5.124,-13.908,963.19
2.584 sec,-6.954,-15.25,964.41
2.586 sec,-7.076,-15.128,963.068
2.588 sec,-5.734,-14.03,963.312
2.59 sec,-5.734,-13.786,962.946
2.593 sec,-8.296,-15.372,961.97
2.595 sec,-10.37,-15.372,961.482
2.597 sec,-6.466,-14.884,962.58
2.599 sec,-7.442,-14.884,964.532
2.601 sec,-6.832,-15.128,958.676
2.603 sec,-6.588,-16.226,959.53
2.605 sec,-7.686,-13.786,962.824
2.607 sec,-6.954,-16.47,962.58
2.609 sec,-7.564,-14.396,961.604
2.611 sec,-6.222,-15.86,962.458
2.613 sec,-7.076,-15.372,963.8
2.615 sec,-7.076,-14.762,960.14
2.618 sec,-8.296,-15.128,963.434
2.62 sec,-6.71,-15.25,961.604
2.622 sec,-7.686,-14.518,962.092
2.624 sec,-9.76,-15.494,964.776
2.626 sec,-9.028,-15.982,960.872
2.628 sec,-7.808,-13.542,961.97
2.63 sec,-8.418,-14.64,962.092
2.632 sec,-7.564,-13.542,964.044
2.634 sec,-7.32,-15.982,964.532
2.636 sec,-7.32,-16.104,962.214
2.638 sec,-7.808,-14.762,965.63
2.64 sec,-5.978,-15.372,964.654
2.643 sec,-8.052,-15.006,962.336
2.645 sec,-8.174,-13.908,963.19
2.647 sec,-6.832,-14.884,962.702
2.649 sec,-8.662,-15.494,963.312
2.651 sec,-6.222,-14.03,961.482
2.653 sec,-5.612,-14.03,961.97
2.655 sec,-8.052,-14.274,966.728
2.657 sec,-8.052,-14.274,959.896
2.659 sec,-8.418,-15.25,961.238
2.661 sec,-6.222,-15.25,963.434
2.663 sec,-7.686,-15.982,960.75
2.665 sec,-8.54,-14.396,960.75
2.668 sec,-7.076,-15.738,961.848
2.67 sec,-5.978,-14.152,965.02
2.672 sec,-8.906,-15.006,961.36
2.674 sec,-8.418,-13.298,962.458
2.676 sec,-7.93,-15.128,964.532
2.678 sec,-7.93,-15.128,960.384
2.68 sec,-6.588,-15.006,964.532
2.682 sec,-4.88,-15.006,965.996
2.684 sec,-8.174,-15.494,962.824
2.686 sec,-6.344,-14.884,960.262
2.688 sec,-7.076,-14.274,960.384
2.69 sec,-6.71,-15.006,962.458
2.693 sec,-8.052,-12.444,961.604
2.695 sec,-7.076,-13.42,963.922
2.697 sec,-8.418,-13.786,961.726
2.699 sec,-8.418,-14.518,962.458
2.701 sec,-8.296,-14.762,959.652
2.703 sec,-6.466,-14.762,963.8
2.705 sec,-5.734,-14.396,965.386
2.707 sec,-7.32,-14.64,961.604
2.709 sec,-6.71,-16.47,961.604
2.711 sec,-3.416,-14.152,994.056
2.713 sec,-6.71,-14.152,969.168
2.715 sec,-6.466,-16.226,959.774
2.718 sec,-7.32,-13.664,963.922
2.72 sec,-8.174,-14.03,965.264
2.722 sec,-8.906,-14.884,960.75
2.724 sec,-8.296,-14.884,963.19
2.726 sec,-5.368,-12.688,965.996
2.728 sec,-11.224,-14.152,955.26
2.73 sec,-10.126,-15.86,955.26
2.732 sec,-5.368,-13.054,955.016
2.734 sec,-11.346,-14.64,967.094
2.736 sec,-8.906,-13.42,962.336
2.738 sec,-6.71,-14.518,962.458
2.74 sec,-9.882,-14.762,963.312
2.743 sec,-7.32,-14.64,958.92
2.745 sec,-7.686,-14.64,960.628
2.747 sec,-6.71,-12.688,965.752
2.749 sec,-10.492,-12.566,959.53
2.751 sec,-8.54,-17.202,959.53
2.753 sec,-4.392,-14.762,958.554
2.755 sec,-7.564,-14.762,965.752
2.757 sec,-9.516,-14.762,961.97
2.759 sec,-6.954,-12.566,960.628
2.761 sec,-8.662,-13.664,961.97
2.763 sec,-8.906,-15.128,960.872
2.765 sec,-8.052,-14.396,961.604
2.768 sec,-8.906,-15.372,965.752
