Time,accX,accY,accZ
1.311 sec,83.57,312.32,1249.89
1.313 sec,1241.594,99.064,1361.52
1.316 sec,206.912,264.496,776.042
1.318 sec,-587.43,250.344,1208.166
1.32 sec,-527.65,-38.796,1097.634
1.322 sec,-330.376,-138.958,616.832
1.325 sec,-424.926,-215.818,915.61
1.327 sec,-380.274,145.424,862.174
1.33 sec,-119.438,-225.822,1072.136
1.332 sec,355.264,-4.514,1740.818
1.334 sec,1068.476,-180.804,921.71
1.337 sec,57.828,257.664,907.802
1.339 sec,-710.04,176.29,1173.518
1.341 sec,-677.832,-386.252,1003.084
1.344 sec,-358.68,-168.604,581.33
1.346 sec,-475.922,-154.574,800.442
1.348 sec,-453.352,11.956,860.222
1.351 sec,-263.886,53.07,1103.002
1.353 sec,469.456,-287.432,1500.478
1.355 sec,1109.102,-497.394,1116.422
1.358 sec,85.4,102.846,1028.704
1.36 sec,-879.742,220.82,1005.89
1.362 sec,-711.26,-111.752,870.348
1.364 sec,-285.846,99.43,597.068
1.367 sec,-479.704,-197.396,699.06
1.369 sec,-433.832,-94.794,733.22
1.371 sec,-230.702,109.678,942.938
1.374 sec,525.332,-226.432,1142.652
1.376 sec,1213.534,-226.432,1349.442
1.378 sec,1123.986,-100.406,1129.72
1.381 sec,-1045.174,-27.328,983.93
1.383 sec,-728.584,-58.194,641.964
1.385 sec,-338.916,-74.908,618.296
1.388 sec,-426.756,-13.908,660.996
1.39 sec,-292.8,124.928,852.17
1.392 sec,-318.298,102.602,958.066
1.395 sec,623.908,-92.232,1210.118
1.397 sec,1292.956,-92.232,1362.618
1.399 sec,988.566,-100.65,1085.556
1.402 sec,-1120.936,-252.418,1189.256
1.404 sec,-652.456,280.112,538.874
1.406 sec,-206.668,-25.742,267.424
1.409 sec,-413.092,143.35,834.968
1.411 sec,-176.9,224.968,871.69
1.413 sec,-211.426,-204.716,1076.284
1.416 sec,821.06,-112.606,1994.578
1.418 sec,1259.65,90.89,1115.69
1.42 sec,720.166,41.602,1064.45
1.423 sec,-994.056,77.348,1336.388
1.425 sec,-412.36,169.702,159.088
1.427 sec,-421.388,257.908,587.674
1.43 sec,-481.9,24.766,944.036
1.432 sec,-294.752,-174.704,863.882
1.434 sec,106.506,-222.406,938.668
1.437 sec,1231.712,-229.848,1526.83
1.439 sec,1243.546,230.824,1201.212
1.442 sec,-557.662,193.37,1096.048
1.444 sec,-651.602,-3.782,1069.818
1.446 sec,-214.232,295.728,622.078
1.448 sec,-372.466,-113.582,382.714
1.451 sec,-523.38,281.21,977.952
1.453 sec,-154.94,136.03,1101.172
1.455 sec,198.494,-189.466,1105.076
1.458 sec,1153.876,-83.326,970.144
1.46 sec,1058.472,-83.326,1446.188
1.462 sec,288.896,405.772,1154.242
1.465 sec,-534.482,-89.426,830.82
1.467 sec,-215.696,-10.614,727.852
1.469 sec,-401.014,-227.286,532.774
1.472 sec,-531.554,-10.858,1195.966
1.474 sec,-136.152,-11.834,1055.544
1.476 sec,352.58,122.854,1067.744
1.478 sec,1155.462,-27.45,1461.926
1.481 sec,1018.09,119.926,828.38
1.483 sec,-60.512,132.858,1347.49
1.485 sec,-828.99,18.3,860.344
1.488 sec,-356.362,8.296,405.772
1.49 sec,-452.254,-338.062,743.59
1.492 sec,-537.532,-209.718,1103.368
1.495 sec,-280.966,-66.978,886.208
1.497 sec,496.54,-192.394,680.394
1.499 sec,1062.62,-626.592,1404.952
1.502 sec,1167.784,-640.866,1365.18
1.504 sec,-37.576,-231.556,1282.708
1.507 sec,-485.194,-130.906,762.866
1.509 sec,-447.13,-23.18,398.208
1.511 sec,-366.732,-220.942,834.846
1.514 sec,-420.656,172.264,1268.922
1.516 sec,-171.41,15.494,620.004
1.518 sec,570.106,63.928,847.534
1.521 sec,1283.684,-15.982,1310.89
1.523 sec,903.898,-15.982,1187.548
1.525 sec,-81.862,162.992,1054.568
1.528 sec,-645.868,68.808,354.044
1.53 sec,-355.874,107.604,481.656
1.532 sec,-498.492,107.36,916.708
1.534 sec,-225.944,90.036,786.656
1.537 sec,-204.716,111.752,743.346
1.539 sec,761.158,-210.206,935.618
1.541 sec,1252.818,-186.782,1689.212
1.544 sec,831.308,-144.082,1030.534
1.546 sec,-161.528,119.438,558.638
1.548 sec,-1069.818,196.786,357.948
1.551 sec,-364.414,299.266,600.362
1.553 sec,-537.776,-75.274,960.75
1.555 sec,-97.844,-67.832,801.174
1.558 sec,-25.376,-101.016,756.644
1.56 sec,904.752,-205.326,782.02
