Time,accX,accY,accZ
0.78667 sec,-115.558560497172,265.550064889578,904.294295317125
0.79 sec,1221.098,100.894,1515.24
0.79333 sec,257.13552323501,-85.3605582436258,1117.74393457453
0.79667 sec,-1006.87790621902,-8.47285095324926,641.856196430986
0.8 sec,-671.28671214564,132.762988022031,348.983078068577
0.80333 sec,-624.119402045044,-241.527512723665,919.675912001033
0.80667 sec,-246.237858921427,-34.6773152622901,445.747469001344
0.81 sec,921.905988255037,-34.6385891023896,1486.50105738332
0.81333 sec,522.69886914239,-68.6880000208627,1638.58929847013
0.81667 sec,-502.271106605072,-446.154312495124,215.606427646513
0.82 sec,-607.316,-127.246,733.708
0.82333 sec,-479.545653472416,-351.262372312836,773.814554877714
0.82667 sec,66.3160717106298,-26.605718562161,889.23505314606
0.83 sec,563.64,-279.99,911.34
0.83333 sec,1293.21112136509,537.096214965654,1511.19064937752
0.83667 sec,89.481252269948,-175.122383540359,401.289087195395
0.84 sec,-992.430328749864,-408.50658834238,523.512021216272
0.84333 sec,-662.453305201151,99.7102350443859,766.685620935354
0.84667 sec,-163.305382361344,-180.335624407471,739.538725945936
0.85 sec,372.113663656847,-497.356765317395,934.189882561572
0.85333 sec,1735.59105937078,96.4631033300482,1849.43067295233
0.85667 sec,221.781621162246,-151.651098042501,628.630607582047
0.86 sec,-473.876388578014,-225.024656238554,1285.86240708577
0.86333 sec,-370.951663777726,-175.830175440698,577.971927944881
0.86667 sec,-348.916929426876,-119.704183474135,1356.64508055724
0.87 sec,-61.854,-438.712,227.164
0.87333 sec,854.889795958498,47.4425848410664,1509.51222514457
0.87667 sec,1011.63441653,513.191911569123,322.0651453843
0.88 sec,-622.595834032559,461.480918878662,1435.05100751313
0.88333 sec,-534.586385073124,239.40914550106,456.461268425013
0.88667 sec,-710.05960747804,-360.260686703572,410.368280213159
0.89 sec,-70.4253947949479,-442.027014783928,849.479622837226
0.89333 sec,613.753351822232,21.6276576470521,1920.72382833096
0.89667 sec,1437.59122933009,20.8496242739381,964.107959826187
0.9 sec,-429.074,490.806,1150.216
0.90333 sec,-400.521367419096,576.153874404387,436.215754743892
0.90667 sec,-510.381939273298,141.401796066269,321.671829811098
0.91 sec,-275.964,-40.626,1226.222
0.91333 sec,474.438065204051,-527.816744558155,1140.33751473292
0.91667 sec,1279.73524192866,0.197055709709957,774.899110485398
0.92 sec,218.69310343188,4.7093127306878,1090.66599942526
0.92333 sec,-1018.21859946683,-350.149900935396,398.706058144372
0.92667 sec,-548.471244601287,357.980537457977,265.220854787151
0.93 sec,-361.974,484.706,1033.462
0.93333 sec,-20.837656572513,-374.489485085451,968.253793460706
0.93667 sec,1550.08349589786,175.503485148405,1620.58863652376
0.94 sec,332.694,217.526,1302.96
0.94333 sec,-658.933004910728,32.8615636527967,729.179435025635
0.94667 sec,-204.566903393679,-178.08285396354,226.579893417568
0.95 sec,-609.082348125956,253.558551349973,1452.87015624981
0.95333 sec,16.3947736271844,-330.391066479681,969.248245446906
0.95667 sec,831.31089233964,-167.636573994344,312.433543031185
0.96 sec,1192.53094634103,-122.639929934137,1506.13448189076
0.96333 sec,-640.403224623885,-368.69578191933,483.167794965492
0.96667 sec,-171.53750364925,392.900402625825,312.198296640574
0.97 sec,-637.940192422151,251.638763617112,888.423068992642
0.97333 sec,-222.828454340376,126.109516440001,595.197909715438
0.97667 sec,306.585870457853,-230.027655695815,1403.1536788464
0.98 sec,1471.076,17.934,1040.172
0.98333 sec,-337.354856044422,-658.600458328474,716.916616961134
0.98667 sec,-392.433373687683,-127.282079789544,534.285301337923
0.99 sec,-466.284,8.662,566.446
0.99333 sec,-362.379323545138,-120.954960436491,760.259231968263
